stop_date,stop_time,county_name,driver_gender,driver_age_raw,driver_age,driver_race,violation_raw,violation,search_conducted,search_type,stop_outcome,is_arrested,stop_duration,drugs_related_stop
2015-02-18,13:17,,M,1986.0,29.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-18,13:48,,M,1973.0,42.0,Hispanic,Violation of City/Town Ordinance,Other,False,,Citation,False,0-15 Min,False
2015-02-18,19:00,,M,1985.0,30.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-02-18,23:41,,M,1996.0,19.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-19,00:10,,F,1976.0,39.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-19,03:07,,M,1958.0,57.0,Hispanic,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-02-19,06:25,,M,1983.0,32.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-19,08:40,,F,1973.0,42.0,White,Violation of City/Town Ordinance,Other,False,,Citation,False,0-15 Min,False
2015-02-19,09:52,,F,1993.0,22.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-02-19,10:11,,F,1990.0,25.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-19,10:16,,M,1996.0,19.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-02-19,10:28,,M,1945.0,70.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-02-19,11:00,,,,,,,,False,,,,,False
2015-02-19,11:02,,M,1986.0,29.0,Black,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-02-19,11:28,,F,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-19,11:53,,M,1989.0,26.0,Black,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-02-19,12:52,,F,1963.0,52.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-02-19,15:30,,M,1990.0,25.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-19,15:40,,M,1964.0,51.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,30+ Min,False
2015-02-19,16:04,,M,1993.0,22.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-19,18:41,,M,1982.0,33.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-19,20:19,,F,1983.0,32.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-19,21:20,,M,1983.0,32.0,White,Call for Service,Other,False,,Arrest Driver,True,16-30 Min,False
2015-02-19,22:51,,F,1959.0,56.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-19,23:57,,M,1994.0,21.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-20,01:03,,M,1994.0,21.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,N/D,False,0-15 Min,False
2015-02-20,01:46,,,,,,,,False,,,,,False
2015-02-20,01:54,,M,1977.0,38.0,Black,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-02-20,02:51,,M,1990.0,25.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-20,06:52,,M,1976.0,39.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-20,07:00,,F,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-20,07:06,,M,1970.0,45.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-20,07:17,,F,1996.0,19.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-20,07:24,,M,1962.0,53.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,N/D,False,0-15 Min,False
2015-02-20,10:29,,M,1964.0,51.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-20,10:55,,M,1985.0,30.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-20,15:18,,M,1993.0,22.0,Hispanic,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-02-20,15:27,,M,1970.0,45.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-02-20,16:36,,M,1978.0,37.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-20,17:21,,F,1993.0,22.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-02-20,17:35,,F,1978.0,37.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-20,19:55,,F,1990.0,25.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-20,20:21,,,,,,,,False,,,,,False
2015-02-20,20:23,,M,1967.0,48.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-02-20,22:30,,M,1993.0,22.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-20,23:57,,F,1984.0,31.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-21,02:19,,M,1986.0,29.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-21,06:30,,M,1986.0,29.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,08:32,,F,1984.0,31.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-21,08:49,,M,1994.0,21.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,08:54,,M,1984.0,31.0,Asian,Seatbelt Violation,Seat belt,True,Probable Cause,Warning,False,0-15 Min,False
2015-02-21,09:19,,F,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,09:22,,M,1965.0,50.0,Asian,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,09:29,,F,1960.0,55.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-21,09:32,,M,1954.0,61.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,09:44,,F,1984.0,31.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-21,09:51,,M,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-21,10:01,,F,1981.0,34.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-21,11:07,,M,1962.0,53.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,11:49,,M,1994.0,21.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-21,12:33,,F,1947.0,68.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-21,13:16,,F,1985.0,30.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-21,13:27,,M,1992.0,23.0,Black,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-02-21,13:34,,M,1985.0,30.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,14:04,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,14:18,,M,1975.0,40.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,14:27,,M,1983.0,32.0,Hispanic,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-21,15:34,,F,1982.0,33.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-21,16:07,,F,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-21,16:16,,M,1959.0,56.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-21,16:17,,M,1957.0,58.0,White,Call for Service,Other,False,,Citation,False,0-15 Min,False
2015-02-22,00:03,,M,1964.0,51.0,Hispanic,Other Traffic Violation,Moving violation,True,Incident to Arrest,Citation,False,30+ Min,False
2015-02-22,07:05,,M,1991.0,24.0,White,Call for Service,Other,False,,No Action,False,16-30 Min,False
2015-02-22,09:59,,M,1965.0,50.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-22,13:03,,M,1980.0,35.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-22,13:33,,M,1989.0,26.0,Black,Registration Violation,Registration/plates,False,,Arrest Driver,True,0-15 Min,False
2015-02-22,14:14,,F,1977.0,38.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-22,14:16,,M,1992.0,23.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-22,15:03,,M,1957.0,58.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-22,15:15,,F,1987.0,28.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-02-22,15:32,,M,1982.0,33.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-22,15:33,,F,1993.0,22.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-02-22,16:00,,M,1981.0,34.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-22,17:47,,M,1976.0,39.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-22,18:51,,M,1985.0,30.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-22,19:18,,,,,,,,False,,,,,False
2015-02-22,22:47,,F,1991.0,24.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-22,23:36,,F,1991.0,24.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-23,00:29,,M,1985.0,30.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,16-30 Min,False
2015-02-23,00:56,,F,1992.0,23.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-23,01:44,,M,1985.0,30.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-23,01:46,,F,1992.0,23.0,White,Other Traffic Violation,Moving violation,True,Inventory,Citation,False,0-15 Min,True
2015-02-23,07:03,,F,1967.0,48.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-23,07:47,,F,1989.0,26.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-23,07:51,,M,1990.0,25.0,White,Speeding,Speeding,False,,Arrest Driver,True,16-30 Min,False
2015-02-23,08:25,,M,1979.0,36.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-23,09:40,,M,1991.0,24.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-02-23,10:20,,M,1962.0,53.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-23,10:25,,M,1982.0,33.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-23,10:27,,M,1980.0,35.0,White,Seatbelt Violation,Seat belt,False,,Warning,False,0-15 Min,False
2015-02-23,11:16,,M,1960.0,55.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-02-23,11:26,,M,1968.0,47.0,Black,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-02-23,11:47,,M,1985.0,30.0,Black,Seatbelt Violation,Seat belt,False,,Citation,False,16-30 Min,False
2015-02-23,14:42,,F,1986.0,29.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-23,15:26,,M,1996.0,19.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-23,15:53,,M,1993.0,22.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-23,16:10,,M,1981.0,34.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-23,16:13,,F,1992.0,23.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-23,16:29,,F,1963.0,52.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-02-23,20:34,,M,1973.0,42.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-23,22:24,,M,1994.0,21.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-24,00:03,,M,1993.0,22.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-24,00:17,,M,1987.0,28.0,White,Equipment/Inspection Violation,Equipment,True,Probable Cause,Citation,False,0-15 Min,True
2015-02-24,00:30,,M,1974.0,41.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-24,01:38,,M,1993.0,22.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-24,04:09,,M,1988.0,27.0,Hispanic,Speeding,Speeding,False,,No Action,False,30+ Min,False
2015-02-24,06:34,,F,1986.0,29.0,White,Equipment/Inspection Violation,Equipment,False,,N/D,False,0-15 Min,False
2015-02-24,07:01,,M,1994.0,21.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-24,07:50,,F,1991.0,24.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-24,08:07,,F,1961.0,54.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-24,09:00,,M,1983.0,32.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-02-24,09:17,,M,1985.0,30.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-24,09:30,,M,1986.0,29.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-24,10:37,,F,1995.0,20.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-24,10:55,,M,1990.0,25.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-02-24,11:38,,M,1996.0,19.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-24,11:39,,M,1956.0,59.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-24,12:12,,M,1990.0,25.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-24,12:42,,M,1988.0,27.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-02-24,13:07,,F,1984.0,31.0,Hispanic,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-24,15:48,,,,,,,,False,,,,,False
2015-02-24,15:51,,M,1991.0,24.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-24,16:06,,M,1985.0,30.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-24,16:14,,M,1985.0,30.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-24,16:35,,F,1994.0,21.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-24,17:36,,M,1990.0,25.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-24,19:08,,F,1976.0,39.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-24,20:14,,M,1977.0,38.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-24,22:56,,M,1991.0,24.0,White,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-02-25,06:26,,M,1989.0,26.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-25,10:49,,M,1993.0,22.0,White,Other Traffic Violation,Moving violation,True,Probable Cause,Citation,False,0-15 Min,True
2015-02-25,14:30,,F,1978.0,37.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-25,15:46,,M,1995.0,20.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,30+ Min,False
2015-02-25,21:57,,,,,,,,False,,,,,False
2015-02-25,23:31,,M,1981.0,34.0,Hispanic,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-26,00:13,,M,1969.0,46.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-26,00:20,,F,1956.0,59.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-26,02:17,,M,1978.0,37.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-26,06:21,,F,1988.0,27.0,White,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-26,07:10,,F,1984.0,31.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-26,08:43,,F,1987.0,28.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-26,09:52,,M,1967.0,48.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-26,11:38,,F,1973.0,42.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-26,12:03,,F,1953.0,62.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-26,14:30,,M,1992.0,23.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-02-26,14:38,,M,1961.0,54.0,Hispanic,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-26,14:41,,M,1973.0,42.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,16-30 Min,False
2015-02-26,15:35,,M,1987.0,28.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-26,15:45,,M,1989.0,26.0,White,Call for Service,Other,False,,Arrest Driver,True,0-15 Min,False
2015-02-26,17:47,,F,1974.0,41.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-26,18:15,,M,1955.0,60.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-02-26,22:15,,F,1991.0,24.0,Black,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-26,23:04,,M,1989.0,26.0,Black,Equipment/Inspection Violation,Equipment,False,,Warning,False,0-15 Min,False
2015-02-26,23:07,,M,1996.0,19.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-26,23:34,,,,,,,,False,,,,,False
2015-02-26,23:44,,M,1993.0,22.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-27,00:37,,M,1992.0,23.0,Black,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-27,01:12,,F,1974.0,41.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-27,05:39,,F,1989.0,26.0,Hispanic,Call for Service,Other,False,,Arrest Driver,True,16-30 Min,False
2015-02-27,06:45,,M,1988.0,27.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-27,07:23,,M,1988.0,27.0,Black,Call for Service,Other,False,,No Action,False,30+ Min,False
2015-02-27,09:47,,M,1997.0,18.0,Hispanic,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-27,09:59,,F,1982.0,33.0,White,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-27,10:09,,F,1983.0,32.0,White,Other Traffic Violation,Moving violation,False,,Warning,False,0-15 Min,False
2015-02-27,10:26,,M,1987.0,28.0,White,Seatbelt Violation,Seat belt,False,,Citation,False,0-15 Min,False
2015-02-27,10:28,,M,1996.0,19.0,White,Speeding,Speeding,False,,Citation,False,16-30 Min,False
2015-02-27,10:42,,M,1989.0,26.0,Black,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-27,10:43,,F,1988.0,27.0,White,Call for Service,Other,False,,Warning,False,16-30 Min,False
2015-02-27,11:35,,M,1995.0,20.0,White,Speeding,Speeding,True,Probable Cause,Citation,False,0-15 Min,True
2015-02-27,14:09,,,,,,,,False,,,,,False
2015-02-27,14:49,,F,1991.0,24.0,White,Speeding,Speeding,True,Probable Cause,Citation,False,0-15 Min,False
2015-02-27,15:01,,M,1966.0,49.0,White,Registration Violation,Registration/plates,False,,Warning,False,0-15 Min,False
2015-02-27,15:24,,M,1967.0,48.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-27,16:01,,F,1993.0,22.0,White,Speeding,Speeding,False,,Warning,False,0-15 Min,False
2015-02-27,16:04,,F,1989.0,26.0,Asian,Other Traffic Violation,Moving violation,False,,Citation,False,0-15 Min,False
2015-02-27,16:23,,M,1963.0,52.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-27,17:52,,M,1997.0,18.0,White,Registration Violation,Registration/plates,False,,Citation,False,0-15 Min,False
2015-02-27,19:42,,M,1958.0,57.0,White,Speeding,Speeding,False,,Citation,False,0-15 Min,False
2015-02-27,22:20,,M,1983.0,32.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
2015-02-27,22:49,,M,1994.0,21.0,Hispanic,Equipment/Inspection Violation,Equipment,False,,Citation,False,0-15 Min,False
